,Unnamed: 0,Unnamed: 0.1,id,date,time,tweet,timezone,likes,user_id,username,replies,retweets,hashtags,retweet,user_rt,mentions,link,Key word
19,19,19,973763540216500224,2018-03-14,09:01:34,கடனை திருப்பி செலுத்தாதவர்களின் புகைப்படத்தை வெளியிட்டு அசிங்கப்படுத்த வேண்டும் வங்கிகளுக்கு மத்திய அரசு உத்தரவு#அசிங்கத்தை எல்லாம் பார்த்தால் தொழில் பண்ண முடியாதுடா என் சிப்சு..!!,Sri Lanka Standard Time,43,2737241934,yugarajesh2,2,12,#அச,,None,,https://twitter.com/yugarajesh2/status/973763540216500224,அசிங்கத்தை
20,20,20,973571468805189632,2018-03-13,20:18:20,@Dravida_Peravai @Suba_Vee @VibinRaj_0224 காரி துப்பினா துடைச்சிகிட்டு போகும் கறுஞ்சட்டை கூட்டம். இந்த அசிங்கத்தை எல்லாம் அசல்டாக கடந்து போகும்.,Sri Lanka Standard Time,14,114116619,nbmayuran,1,4,,,None,"VibinRaj_0224,Suba_Vee,Dravida_Peravai",https://twitter.com/nbmayuran/status/973571468805189632,அசிங்கத்தை
21,21,21,973227126643097601,2018-03-12,21:30:03,டான்ஸ் கிளாஸ் என்ற பெயரில் இங்கு நடக்கும் அசிங்கத்தை பாருங்கள்!  https://fb.me/9EAV2gErc ,Sri Lanka Standard Time,0,2808968819,NEAPAT,0,0,,,None,,https://twitter.com/NEAPAT/status/973227126643097601,அசிங்கத்தை
22,22,22,973189759060164613,2018-03-12,19:01:34,@mythilitvb பாஜகவுக்கு கடவுள் பக்தியோ மதக் கோட்பாடுகளோ எதுவும் கிடையாது. வெறியைத் தூண்டி விளங்காத வேலைகளைச் செய்து ஆட்சியில் அமரவேண்டும். அழிவுபூர்வமான அசிங்கத்தை செய்து மானங்கெட்டவனுக என்று பெயர் வாங்கணும். அவ்வளவு தான். வெறிபிடித்து அலையும் வெட்கங்கெட்ட இம்போட்டென்ட்கள்.,Sri Lanka Standard Time,0,865808092780298240,Arivazhi,0,0,,,None,mythilitvb,https://twitter.com/Arivazhi/status/973189759060164613,அசிங்கத்தை
23,23,23,972864738160934912,2018-03-11,21:30:03,கூட்டத்தில் இந்த வயசானவர் செய்யும் அசிங்கத்தை பாருங்க…  https://fb.me/GQgsLAxB ,Sri Lanka Standard Time,0,2808968819,NEAPAT,0,0,,,None,,https://twitter.com/NEAPAT/status/972864738160934912,அசிங்கத்தை
24,24,24,972841864251432960,2018-03-11,19:59:09,@ikamalhaasan அசிங்கத்தை மட்டும் காட்டும் காசுக்கு விலை போன மீடியாக்கள் நம்மவரை கவனிக்கவில்லை என்றால் என்ன? மக்கள் நம்மவரை மட்டும் தான் கவனிக்கிறார்கள்! அடுத்த முதல்வர் நம்மவர் தான் என்று மக்கள் முடிவெடுத்து விட்டார்கள்!இந்த கூட்டம் தான் அதற்கு சான்று!இணைய  http://www.maiam.com  pic.twitter.com/AEbUP9Jwoa,Sri Lanka Standard Time,35,1022119357,ulaganayagan1,1,13,,,None,ikamalhaasan,https://twitter.com/ulaganayagan1/status/972841864251432960,அசிங்கத்தை
25,25,25,972719020397899779,2018-03-11,11:51:01,அசிங்கத்தை அப்படியே கடந்து விடணும்!!!,Sri Lanka Standard Time,0,966941008318545920,i_aandavar,0,0,,,None,,https://twitter.com/i_aandavar/status/972719020397899779,அசிங்கத்தை
26,26,26,972476503211483138,2018-03-10,19:47:20,@Kozhiyaar செப்டிக் டேங்க்ல இறங்கி வேலை பாக்குறவன்.. அசிங்கத்தை பத்தி பேசுற மாதிரி.. இருக்கு... சீன்..,Sri Lanka Standard Time,0,548556111,vijaysmarter,0,0,,,None,Kozhiyaar,https://twitter.com/vijaysmarter/status/972476503211483138,அசிங்கத்தை
27,27,27,972382271402659840,2018-03-10,13:32:54,RT @Kozhiyaar: வீதியில கிடக்கிற அசிங்கத்தை நக்கி பார்த்துவிட்டு நல்லவேளை நான் அதை மிதிக்கிலை என்கிற ரீதியிலே தான் நாம் பாஜக வை அணுகி வருகிறோம் என்று தோன்றுகிறது!அசிங்கத்தை அப்படியே கடந்து விடணும்!!!,Sri Lanka Standard Time,0,714556013,Vasimkh13947146,0,0,,,None,Kozhiyaar,https://twitter.com/Vasimkh13947146/status/972382271402659840,அசிங்கத்தை
28,28,28,972373907876429825,2018-03-10,12:59:40,"@Buddhan_ @Gobinath_Aar அவ்வப்போது தொன்றும் butவீதியில கிடக்கிற அசிங்கத்தை நக்கி பார்த்துவிட்டு நல்லவேளை நான் அதை மிதிக்கிலை என்று.........அசிங்கத்தை அப்படியே கடந்து விடணும்!!!அவரு முஞ்சா எல்லாம் பக்கவே புடிக்கல,😏",Sri Lanka Standard Time,1,2253721783,NandhakumarR1,0,0,,,None,"Gobinath_Aar,Buddhan_",https://twitter.com/NandhakumarR1/status/972373907876429825,அசிங்கத்தை
29,29,29,972363204503355393,2018-03-10,12:17:08,வீதியில கிடக்கிற அசிங்கத்தை நக்கி பார்த்துவிட்டு நல்லவேளை நான் அதை மிதிக்கிலை என்கிற ரீதியிலே தான் நாம் பாஜக வை அணுகி வருகிறோம் என்று தோன்றுகிறது!அசிங்கத்தை அப்படியே கடந்து விடணும்!!!,Sri Lanka Standard Time,156,140754830,Kozhiyaar,9,77,,,None,,https://twitter.com/Kozhiyaar/status/972363204503355393,அசிங்கத்தை
30,30,30,971987770360053764,2018-03-09,11:25:17,"@HRajaBJP அய்யா அரசியல் இரண்டு விதம்.1. மக்களுக்கு நல்லது செய்து செயல்பாட்டால் கவனத்தை, ஆதரவை பெறுவது. ஆந்திர முதல்வர் போல்.2. இருவருக்குள் பிரச்சினை ஏற்படுத்தி கவனத்தை, அசிங்கத்தை பெறுவது, ஆதரவே இல்லாமல் இருப்பது. உனக்கு இது தேவையா.",Sri Lanka Standard Time,0,971251221901336576,mw8IF4Bt7VQpQXd,0,0,,,None,HRajaBJP,https://twitter.com/mw8IF4Bt7VQpQXd/status/971987770360053764,அசிங்கத்தை
31,31,31,971623261011288064,2018-03-08,11:16:51,"@HRajaBJP அய்யா அரசியல் இரண்டு விதம்.1. மக்களுக்கு நல்லது செய்து செயல்பாட்டால் கவனத்தை, ஆதரவை பெறுவது. ஆந்திர முதல்வர் போல்.2. இருவருக்குள் பிரச்சினை ஏற்படுத்தி கவனத்தை, அசிங்கத்தை பெறுவது, ஆதரவே இல்லாமல் இருப்பது. உங்.........",Sri Lanka Standard Time,1,971251221901336576,mw8IF4Bt7VQpQXd,0,0,,,None,HRajaBJP,https://twitter.com/mw8IF4Bt7VQpQXd/status/971623261011288064,அசிங்கத்தை
32,32,32,971416528217194497,2018-03-07,21:35:23,@HRajaBJP @Suba_Vee @anandhtrichy @yogesh8895 @notanota143 யாரை சொல்ற மூத்திர சட்டி கிழவனையா... அந்த கப்புக்கு (smell) ஒருத்தனும் பக்கத்துல நிக்கமுடியாது காவிங்க அசிங்கத்தை ஏன் வந்து மிதிக்க போறாங்க.,Sri Lanka Standard Time,2,2946541914,KadavulNaan,0,1,,,None,"notanota143,yogesh8895,anandhtrichy,Suba_Vee,HRajaBJP",https://twitter.com/KadavulNaan/status/971416528217194497,அசிங்கத்தை
33,33,33,971382200498143234,2018-03-07,19:18:58,ஈ வே ரா ஜாதி இல்லன்னு  போராட்டம் பன்னராம ஆனா இங்க அறிக்கை கொடுத்தவன் எல்லாம் ஜாதி கட்சி வெச்சுட்டு பேசிட்டு இருக்கணுக.பாரதியார் எப்பவோ இதை பத்தி சொல்லிட்டார். டேய் ஜாதி கட்சி தலைவர்களே முதலா உங்க பின்னாடி இருக்கற அசிங்கத்தை தொடைங்க அப்பறம் நீங்க ஈவேராவ வழவைப்பீங்களமா.,Sri Lanka Standard Time,2,2778322861,baruppikanna,0,1,,,None,,https://twitter.com/baruppikanna/status/971382200498143234,அசிங்கத்தை
